Sample,Abiotrophia_defectiva,Acinetobacter_sp._oral_taxon_408,Acremonium_sp.,Actinobaculum_sp._oral_taxon_183,Actinomyces_denticolens,Actinomyces_gerencseriae,Actinomyces_naeslundii,Actinomyces_oris,Actinomyces_sp._ICM54,Actinomyces_sp._oral_taxon_169,Actinomyces_sp._oral_taxon_170,Actinomyces_sp._oral_taxon_171,Actinomyces_sp._oral_taxon_175,Actinomyces_sp._oral_taxon_178,Actinomyces_sp._oral_taxon_180,Actinomyces_sp._oral_taxon_414,Actinomyces_sp._oral_taxon_448,Actinomyces_viscosus,Aggregatibacter_actinomycetemcomitans,Aggregatibacter_aphrophilus,Aggregatibacter_segnis,Aggregatibacter_sp._oral_taxon_458,Aggregatibacter_sp._oral_taxon_513,Alloscardovia_omnicolens,Alternaria_sp.,Anaeroglobus_geminatus,Aspergillus_caesiellus,Aspergillus_flavus,Aspergillus_niger,Aspergillus_penicillioides,Aspergillus_sp.,Aspergillus_spathulatus,Aspergillus_spinosus,Aspergillus_versicolor,Atopobium_sp._oral_taxon_416,Aureobasidium_leucospermi,Bacteroidetes_bacterium_oral_taxon_272,Bacteroidetes_bacterium_oral_taxon_274,Bacteroidetes_bacterium_oral_taxon_280,Bifidobacterium_dentium,Bifidobacterium_longum,Brevundimonas_diminuta,Bulleidia_extructa,Burkholderia_sp._oral_taxon_406,Campylobacter_concisus,Campylobacter_curvus,Campylobacter_rectus,Campylobacter_showae,Campylobacter_sp._oral_taxon_G43,Candida_albicans,Candida_parapsilosis,Candida_quercitrusa,Candida_sake,Candida_tropicalis,Capnocytophaga_gingivalis,Capnocytophaga_granulosa,Capnocytophaga_sp._oral_taxon_338,Capnocytophaga_sp._oral_taxon_380,Capnocytophaga_sp._oral_taxon_412,Capnocytophaga_sp._oral_taxon_G34,Capnocytophaga_sputigena,Cardiobacterium_hominis,Cardiobacterium_valvarum,Catonella_morbi,Catonella_sp._oral_taxon_164,Chloroflexi_bacterium_human_oral_taxon_HOT-439,Cladosporium_cladosporioides,Cladosporium_sphaerospermum,Clostridiales_bacterium_oral_taxon_075,Clostridiales_bacterium_oral_taxon_G74,Clostridium_sp._MSTE9,Comamonas_testosteroni,Corynebacterium_durum,Cryptobacterium_curtum,Cryptococcus_sp.,Desulfobulbus_sp._oral_taxon_041,Desulfomicrobium_orale,Desulfovibrio_sp._oral_taxon_040,Dialister_invisus,Dialister_micraerophilus,Dialister_sp._oral_taxon_502,Dialister_sp._oral_taxon_A97,Dietzia_sp._oral_taxon_368,Eggerthia_catenaformis,Eikenella_corrodens,Entamoeba_gingivalis,Enterococcus_faecalis,Eubacterium_brachy,Eubacterium_infirmum,Eubacterium_saphenum,Eubacterium_sp._oral_taxon_B60,Eubacterium_sp._oral_taxon_G32,Eubacterium_sp._oral_taxon_G75,Eubacterium_sulci,Eubacterium_yurii,Filifactor_alocis,Fusarium_oxysporum,Fusarium_sp.,Fusobacteria_bacterium_oral_taxon_220,Fusobacterium_naviforme,Fusobacterium_necrophorum,Fusobacterium_nucleatum,Fusobacterium_periodonticum,Fusobacterium_sp._oral_taxon_203,Fusobacterium_sp._oral_taxon_370,Gemella_haemolysans,Gemella_morbillorum,Granulicatella_adiacens,Granulicatella_elegans,Haemophilus_aegyptius,Haemophilus_haemolyticus,Haemophilus_sp._oral_taxon_036,Haemophilus_sputorum,Johnsonella_sp._oral_taxon_166,Jonquetella_anthropi,Kingella_denitrificans,Kingella_sp._oral_taxon_012,Lachnoanaerobaculum_saburreum,Lachnospiraceae_bacterium_oral_taxon_080,Lachnospiraceae_bacterium_oral_taxon_082,Lachnospiraceae_bacterium_oral_taxon_096,Lachnospiraceae_bacterium_oral_taxon_097,Lachnospiraceae_bacterium_oral_taxon_100,Lachnospiraceae_bacterium_oral_taxon_107,Lachnospiraceae_bacterium_oral_taxon_373,Lachnospiraceae_bacterium_oral_taxon_419,Lachnospiraceae_bacterium_oral_taxon_455,Lactobacillus_casei,Lactobacillus_crispatus,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_panis,Lactobacillus_paracasei,Lactobacillus_rhamnosus,Lactobacillus_salivarius,Lactobacillus_sp._oral_taxon_461,Lactobacillus_vaginalis,Lactococcus_lactis,Leptotrichia_sp._oral_taxon_218,Leptotrichia_sp._oral_taxon_219,Leptotrichia_sp._oral_taxon_221,Leptotrichia_sp._oral_taxon_223,Leptotrichia_sp._oral_taxon_225,Leptotrichia_sp._oral_taxon_417,Leptotrichia_sp._oral_taxon_463,Leptotrichia_sp._oral_taxon_498,Leptotrichia_wadei,Malassezia_arunalokei,Malassezia_dermatis,Malassezia_furfur,Malassezia_globosa,Malassezia_japonica,Malassezia_restricta,Malassezia_sp.,Malassezia_sympodialis,Malasseziales_sp.,Megasphaera_micronuciformis,Mogibacterium_timidum,Mycoplasma_orale,Neisseria_bacilliformis,Neisseria_elongata,Neisseria_flavescens,Neisseria_lactamica,Neisseria_meningitidis,Neisseria_mucosa,Neisseria_sp._oral_taxon_014,Neisseria_sp._oral_taxon_499,Neisseria_subflava,Occultifur_sp.,Oribacterium_sinus,Oribacterium_sp._oral_taxon_372,Parvimonas_micra,Parvimonas_sp._oral_taxon_110,Parvimonas_sp._oral_taxon_393,Parvimonas_sp._oral_taxon_D94,Penicillium_brevicompactum,Penicillium_citrinum,Penicillium_commune,Penicillium_glabrum,Peptococcus_sp._oral_taxon_167,Peptoniphilus_indolicus,Peptoniphilus_sp._oral_taxon_375,Peptostreptococcaceae_bacterium_oral_taxon_091,Peptostreptococcaceae_bacterium_oral_taxon_369,Peptostreptococcaceae_bacterium_oral_taxon_383,Peptostreptococcaceae_bacterium_oral_taxon_D17,Peptostreptococcus_stomatis,Pichia_sp.,Plectosphaerella_sp.,Pleosporales_sp.,Polyporales_sp.,Porphyromonas_catoniae,Porphyromonas_endodontalis,Porphyromonas_sp._oral_taxon_279,Prevotella_buccae,Prevotella_dentalis,Prevotella_denticola,Prevotella_melaninogenica,Prevotella_micans,Prevotella_oris,Prevotella_scopos,Prevotella_shahii,Prevotella_sp._oral_taxon_292,Prevotella_sp._oral_taxon_298,Prevotella_sp._oral_taxon_300,Prevotella_sp._oral_taxon_303,Prevotella_sp._oral_taxon_309,Prevotella_sp._oral_taxon_313,Prevotella_sp._oral_taxon_314,Prevotella_sp._oral_taxon_G57,Propionibacterium_acidifaciens,Pseudopropionibacterium_propionicum,Pseudoramibacter_alactolyticus,Rhodotorula_mucilaginosa,Rhodotorula_sp.,Rothia_dentocariosa,Saccharomyces_bayanus,Saccharomyces_cerevisiae,Schaalia_georgiae,Schaalia_meyeri,Schaalia_odontolytica,Selenomonas_artemidis,Selenomonas_flueggei,Selenomonas_noxia,Selenomonas_sp._oral_taxon_126,Selenomonas_sp._oral_taxon_133,Selenomonas_sp._oral_taxon_134,Selenomonas_sp._oral_taxon_149,Selenomonas_sp._oral_taxon_442,Selenomonas_sp._oral_taxon_479,Selenomonas_sp._oral_taxon_F84,Selenomonas_sp._oral_taxon_H64,Selenomonas_sp._oral_taxon_H65,Selenomonas_sputigena,Shuttleworthia_satelles,Sphingomonas_sp._oral_taxon_007,Staphylococcus_epidermidis,Staphylococcus_warneri,Streptococcus_anginosus,Streptococcus_australis,Streptococcus_constellatus,Streptococcus_cristatus,Streptococcus_dysgalactiae,Streptococcus_gordonii,Streptococcus_infantis,Streptococcus_intermedius,Streptococcus_mitis,Streptococcus_mutans,Streptococcus_oralis,Streptococcus_parasanguinis,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_sinensis,Streptococcus_sobrinus,Streptococcus_sp._AC15,Streptococcus_sp._AS14,Streptococcus_sp._BS21,Streptococcus_sp._CM7,Streptococcus_sp._oral_taxon_055,Streptococcus_sp._oral_taxon_056,Streptococcus_sp._oral_taxon_057,Streptococcus_sp._oral_taxon_058,Streptococcus_sp._oral_taxon_061,Streptococcus_sp._oral_taxon_064,Streptococcus_sp._oral_taxon_066,Streptococcus_sp._oral_taxon_070,Streptococcus_sp._oral_taxon_071,Streptococcus_sp._oral_taxon_074,Streptococcus_sp._oral_taxon_431,Streptococcus_vestibularis,Synergistetes_bacterium_oral_taxon_359,Synergistetes_bacterium_oral_taxon_360,Tannerella_forsythia,TM7_phylum_sp._oral_taxon_346,TM7_phylum_sp._oral_taxon_349,TM7_phylum_sp._oral_taxon_350,TM7_phylum_sp._oral_taxon_351,TM7_phylum_sp._oral_taxon_352,Treponema_denticola,Treponema_lecithinolyticum,Treponema_maltophilum,Treponema_medium,Treponema_sp._oral_taxon_227,Treponema_sp._oral_taxon_228,Treponema_sp._oral_taxon_232,Treponema_sp._oral_taxon_234,Treponema_sp._oral_taxon_237,Treponema_sp._oral_taxon_238,Treponema_sp._oral_taxon_239,Treponema_sp._oral_taxon_257,Treponema_sp._oral_taxon_265,Treponema_sp._oral_taxon_271,Treponema_sp._oral_taxon_517,Treponema_sp._oral_taxon_518,Treponema_sp._oral_taxon_G52,Treponema_sp._oral_taxon_G76,Treponema_vincentii,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_sp._oral_taxon_158,Veillonellaceae_bacterium_oral_taxon_129,Veillonellaceae_bacterium_oral_taxon_131,Veillonellaceae_bacterium_oral_taxon_150,Veillonellaceae_bacterium_oral_taxon_155,Veillonellaceae_bacterium_oral_taxon_483,Xanthomonas_sp._oral_taxon_037
Sample 11,19,0,0,0,0,0,3638,10,0,0,0,31,0,0,0,0,5,0,38,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,193,15,0,0,0,48,0,0,0,0,0,0,0,0,0,55,0,23,0,0,0,22,406,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,11,992,1909,0,0,0,106,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1042,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,174,0,0,0,60,880,0,56,1515,6,3,0,0,0,0,0,0,6,0,4216,0,876,0,0,21,5,0,405,0,0,216,0,0,0,158,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,323
Sample 12,255,0,0,0,0,0,5691,28,0,0,0,0,0,0,0,0,93,0,59,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,9,0,0,0,0,0,416,42,0,0,0,46,0,0,0,0,0,0,0,0,0,0,9,34,0,0,3,39,160,1298,58,0,0,0,13,4,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,4,348,651,2754,0,0,0,278,0,273,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,0,1530,31,43,0,8,131,2799,0,211,3724,44,14,6,0,0,3,0,0,17,25,7541,0,632,0,0,1125,0,7,698,0,0,53,0,0,0,129,0,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2438,0,0,0,0,0,2213
Sample 13,149,2,0,0,0,0,24664,63,0,0,0,14,0,2,0,0,10,0,575,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,82,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,602,9,0,0,0,0,0,172,6,0,0,0,699,0,0,0,87,0,0,0,0,0,0,8,63,0,0,36,57,532,2003,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,10,2942,12913,0,0,0,53,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,136,0,2,0,0,0,0,0,0,65,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,52,0,68,37,0,0,0,63,2542,0,273,3030,60,26,6,0,0,0,0,0,26,9,4376,49,1059,0,0,39,0,30,971,22,0,32,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,367,0,0,0,0,0,167
Sample 14,5,0,0,0,0,0,4158,467,0,0,0,30,0,0,0,0,247,0,424,31,0,145,0,0,0,854,0,0,0,0,0,0,0,0,0,0,316,0,0,0,2,42,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6428,64,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,671,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,9,13,50,2666,2312,0,0,0,78,24,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,80,0,0,97,0,0,0,0,0,0,0,0,0,5,0,618,0,0,0,0,0,0,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,145,54,350,90,0,0,23,257,2110,0,182,7860,216,24,11,0,0,0,0,0,31,9,5399,0,2149,0,0,118,0,13,1232,3,0,18,0,0,0,158,0,739,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,893,0,0,0,2,0,309
Sample 15,74,5,0,2806,0,0,154,0,0,0,0,0,0,0,0,0,162,0,15,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,443,0,0,0,6,255,49,0,37,0,0,0,0,0,0,0,0,0,31,9,0,0,0,11,0,0,20,70,12,0,0,0,0,0,0,108,46,0,0,0,0,0,1013,16,0,0,26,397,27,13,0,0,0,0,0,0,0,87,0,181,0,0,12,50,1152,965,0,0,0,19,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,200,42,25,11,4355,3518,0,0,0,48,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1001,0,18,0,0,0,0,0,4,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,30,11,0,0,55,1218,0,191,100,0,0,0,0,0,0,0,0,1232,4,2304,15,2692,0,0,7,0,9,3,6,0,220,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11759,0,0,0,0,0,3543
Sample 16,120,3,0,0,0,0,6352,10,0,0,0,0,0,0,0,0,253,0,151,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,1153,0,0,2,385,2995,0,0,34,0,0,0,0,0,0,0,0,0,23,0,0,0,0,13,0,0,20,48,0,0,0,0,0,16,0,503,0,0,0,0,0,0,1979,12,0,0,44,300,0,5,0,9,0,0,2,0,0,48,64,18,0,0,118,322,1475,1889,605,0,35,0,22,0,0,0,508,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82,0,50,21,142,1908,5619,0,0,0,73,43,0,0,0,0,11,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,41,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,41,0,73,0,13,0,0,143,449,0,65,767,9,0,0,0,0,0,0,0,508,0,2663,0,1084,0,0,1269,0,0,817,0,0,233,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,27,16643,0,0,0,2,0,8730
Sample 17,164,3,0,1369,0,0,4667,39,0,0,10,7,0,0,0,0,692,0,277,51,35,0,0,0,0,4531,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,31,4806,138,0,108,0,0,0,0,0,0,0,0,0,32,19,0,0,0,0,0,0,34,200,26,0,0,0,0,0,0,846,31,0,0,0,0,0,1205,17,0,0,5,156,0,50,13,7,0,0,0,0,0,0,31,0,0,0,45,293,483,1215,1154,0,383,0,44,8,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,94,45,0,4760,4700,0,0,0,163,0,10,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,122,0,0,0,0,0,0,25,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,124,48,123,6,11,0,0,181,634,0,214,1293,11,0,0,0,0,0,0,0,2357,16,2237,102,2201,0,0,667,0,32,225,0,0,62,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,14565,0,0,0,4,0,3693
Sample 18,285,0,0,0,0,0,1591,0,0,0,0,34,0,0,0,0,142,0,108,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,337,0,0,0,57,349,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,8,0,0,0,0,848,25,0,0,6,27,0,11,9,35,0,0,0,0,0,2023,43,49,0,0,34,324,63,920,774,0,134,7,13,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,24,20,55,508,964,0,0,0,177,36,45,0,0,0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,133,0,72,51,26,43,0,0,222,406,0,30,324,4,0,0,0,0,0,0,0,101,0,1372,0,5027,0,0,190,0,120,810,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14694,0,0,0,0,0,1311
Sample 19,2,0,0,0,0,0,1410,7,0,0,4,0,0,0,0,0,108,0,90,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,2101,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,711,0,0,0,0,0,0,134,13,0,0,6,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,670,77,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,41,24,11,484,3238,2537,0,0,0,87,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,60,197,0,0,0,0,0,554,0,10,608,4,0,0,0,0,0,0,0,247,4,700,0,763,0,0,0,0,22,168,0,0,227,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,893
Sample 20,190,15,0,284,0,0,6185,77,0,0,109,0,0,0,0,0,2060,0,916,102,0,0,0,0,0,4765,0,0,0,0,0,0,0,0,0,0,1814,0,0,0,180,7518,268,0,167,0,0,7,0,0,0,0,0,0,84,10,0,0,0,21,0,4,31,709,14,9,0,0,0,1113,0,8173,0,0,0,0,0,0,451,7,0,0,0,54,0,14,0,53,0,0,0,0,0,204,45,15,0,0,99,174,208,1980,2287,8,645,0,19,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,90,97,102,8823,3694,0,0,0,147,0,34,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,850,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,11,0,40,0,0,0,0,0,0,63,0,0,9,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,43,53,147,62,245,65,25,0,0,409,262,20,165,1635,26,0,0,0,0,0,0,0,678,0,2126,0,1231,0,0,9,0,20,2528,11,0,265,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,8908,0,0,27,13,0,2342
Sample 21,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,209,70,0,0,0,0,0,0,0,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,30,42,35,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,32,0,346,3,0,0,0,8,264,0,125,20,0,0,0,0,0,0,0,0,0,0,1331,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,200
Sample 22,34,5,0,2242,240,0,9260,14,0,0,0,37,0,0,0,0,695,0,1495,16,0,0,0,0,0,2577,0,0,0,0,0,0,0,0,0,0,798,0,0,0,46,2209,0,0,31,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,18,102,13,0,0,0,0,0,0,112,0,0,0,0,0,0,64,4,0,0,0,112,0,14,0,0,0,0,0,0,0,59,0,0,0,0,0,0,1239,795,93,0,222,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,261,54,92,12812,8038,0,0,0,215,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,579,0,0,0,0,52,0,25,0,0,0,0,0,0,0,0,0,0,0,0,290,0,8,0,0,0,0,0,11,128,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,20,196,7,0,0,7,113,2006,0,748,1126,28,3,0,0,0,0,0,0,2912,5,2056,46,1591,0,0,19,0,10,62,3,0,174,0,0,0,0,0,1104,0,0,0,0,0,86,0,0,16,0,33,0,0,0,0,0,0,0,0,0,6,4125,0,0,0,0,0,683
Sample 23,10,5,0,688,0,0,6601,19,0,10,11,0,0,0,0,0,888,0,2359,24,0,0,0,0,0,3491,0,0,0,0,0,0,0,0,0,0,523,0,0,0,16,1103,6,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,349,14,0,0,0,0,17,0,603,0,0,0,0,0,0,277,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,407,18,0,0,0,157,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,58,59,3,3149,2813,0,0,0,64,4,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,8,7,998,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,67,18,0,407,14,23,0,6,87,1335,0,124,1294,24,6,3,3,0,0,0,0,977,5,2133,29,1042,0,0,21,0,0,825,0,0,17,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720,0,0,0,0,0,678
Sample 24,7,0,0,0,0,0,1617,5,0,0,0,0,0,0,0,0,196,0,159,0,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,328,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,79,0,0,0,0,0,0,76,0,0,0,0,65,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,922,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,0,24,10,0,1878,6393,0,0,0,77,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1963,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,645,0,203,576,0,0,0,0,0,0,0,0,256,0,1325,0,1317,0,0,0,0,0,50,0,0,30,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,89
